# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	13888
#@/user_id	68f0eb48-92c8-401d-96d2-9347ba0bc0d7
mei zhou yi 	每週一	c=1 d=1 t=13665
mei zhu yi 	沒主意	c=1 d=1 t=9914
mei zhuang 	梅妝	c=1 d=1 t=12299
men 	們	c=2 d=1 t=12655
men 	門	c=4 d=1 t=12654
men jing 	門徑	c=0 d=0.1 t=2058
men kan 	門檻	c=1 d=1 t=5104
meng fa 	萌發	c=1 d=1 t=1945
meng li 	夢裏	c=1 d=1 t=3403
mi 	迷	c=2 d=1 t=9349
mi bu 	彌補	c=1 d=1 t=8913
mi ma 	密碼	c=2 d=1.08333 t=3707
mi mang 	迷茫	c=3 d=2.9458 t=8795
mi mang le 	迷茫了	c=1 d=1 t=3187
mi mi 	祕密	c=1 d=1 t=866
mi mi hu hu 	迷迷糊糊	c=1 d=1 t=3289
mi yao 	密鑰	c=1 d=1 t=3215
mian dui 	面對	c=3 d=1.03374 t=7216
mian fei 	免費	c=2 d=1.03966 t=6843
mian qian 	面前	c=1 d=1 t=4937
mian xiang 	面向	c=2 d=1 t=9866
miao 	秒	c=1 d=1 t=3543
miao shu 	描述	c=5 d=1.99501 t=11632
miao zhao 	妙招	c=1 d=1 t=596
mie 	滅	c=1 d=1 t=7386
min 	民	c=0 d=0.1 t=12431
min 	閔	c=6 d=1.0002 t=12433
min hong wei 	民宏偉	c=1 d=1 t=12432
min rui 	敏銳	c=1 d=1 t=12209
min zheng ju 	民政局	c=1 d=1 t=12877
ming 	名	c=2 d=1.5599 t=1708
ming 	命	c=1 d=1 t=12146
ming 	明	c=4 d=2.99277 t=1591
ming bai 	明白	c=0 d=0.1 t=2994
ming ci 	名詞	c=12 d=1 t=13760
ming dan 	名單	c=1 d=1 t=5906
ming ling 	命令	c=0 d=0.1 t=11944
ming ling hao 	命令好	c=1 d=1 t=11945
ming ming 	命名	c=1 d=1 t=883
ming ming 	明明	c=1 d=1 t=8916
ming pian 	名片	c=1 d=1.09656 t=13420
ming que 	明確	c=1 d=1 t=5059
ming que de 	明確的	c=1 d=1 t=12912
ming ren 	名人	c=1 d=1 t=1035
ming ti 	命題	c=1 d=1 t=844
ming tian 	明天	c=4 d=1 t=13706
ming xian 	明顯	c=1 d=1 t=4489
ming xing 	明星	c=1 d=1 t=8929
ming yue 	明月	c=2 d=1.98511 t=5
ming zi 	名字	c=2 d=1 t=11214
ming zi bu yi yang 	名字不一樣	c=1 d=1 t=213
mo 	摸	c=1 d=1 t=2206
mo 	莫	c=1 d=0.147596 t=2203
mo bu qing chu 	莫不清楚	c=1 d=1 t=2204
mo du 	默讀	c=2 d=1.71534 t=4180
mo fa 	魔法	c=1 d=1 t=279
mo fang 	模仿	c=2 d=2.00945 t=328
mo fang 	魔方	c=3 d=1.84076 t=494
mo hu 	模糊	c=2 d=1 t=13734
mo lei 	莫勒	c=1 d=1 t=1709
mo ni 	模擬	c=1 d=1 t=2835
mo ren 	默認	c=9 d=1.00007 t=10884
mo ren shi 	默認是	c=1 d=1 t=2022
mo sheng ren 	陌生人	c=1 d=1 t=1088
mo shi 	模式	c=2 d=1.79057 t=13822
mo shui 	墨水	c=1 d=1 t=7553
mo xing 	模型	c=1 d=1 t=436
mo yu 	摸魚	c=4 d=1.00053 t=9833
mou 	某	c=0 d=0.1 t=4717
mou ge 	某個	c=8 d=2.30725 t=13686
mou mou 	某某	c=0 d=0.1 t=13682
mou mou tong xue 	某某同學	c=1 d=1 t=13683
mou ren 	某人	c=1 d=1 t=2010
mou tian 	某天	c=1 d=1 t=9015
mou xie 	某些	c=4 d=1 t=10929
mou yi ci 	某一次	c=1 d=1 t=1237
mou yi ke 	某一刻	c=1 d=1 t=4718
mou zhong 	某種	c=1 d=1 t=275
mu ban 	模板	c=0 d=0.1 t=10582
mu biao 	目標	c=5 d=1.00035 t=11125
mu biao shi 	目標是	c=1 d=1 t=11169
mu di 	目的	c=3 d=1.00752 t=7456
mu di di 	目的地	c=2 d=1 t=12297
mu fa 	木筏	c=1 d=1 t=3157
mu guang 	目光	c=2 d=0.115222 t=9063
mu guang zhu shi 	目光注視	c=1 d=1 t=9064
mu hou 	幕後	c=1 d=1 t=5650
mu lu 	目錄	c=7 d=3.07145 t=11095
mu qian 	目前	c=13 d=1.00006 t=11758
mu qian hai 	目前還	c=1 d=1 t=7727
mu qian you xu duo 	目前有許多	c=1 d=1 t=897
na 	吶	c=1 d=1 t=1612
na 	哪	c=1 d=1 t=6761
na 	拿	c=2 d=0.122015 t=8343
na 	那	c=12 d=1.02645 t=12032
na bian 	那邊	c=1 d=1 t=7414
na cai 	那才	c=1 d=1 t=10810
na er 	哪兒	c=0 d=0.1 t=9958
na ge 	哪個	c=4 d=1 t=12439
na ge 	那個	c=0 d=0.1 t=12770
na ji ge 	哪幾個	c=1 d=1 t=6278
na jiu 	那就	c=2 d=1.22202 t=9923
na jiu hao 	那就好	c=1 d=1 t=9782
na jiu shi 	那就是	c=1 d=1 t=11857
na li 	那裏	c=2 d=1 t=6199
na me 	那麼	c=12 d=1.01972 t=11257
na mei shi 	那沒是	c=2 d=1 t=11800
na mei shi le 	那沒事了	c=1 d=1 t=1257
na ni 	那你	c=2 d=1.00003 t=9532
na pa 	哪怕	c=1 d=1 t=13290
na qi 	拿起	c=2 d=1.92774 t=8350
na qi le 	拿起了	c=1 d=1 t=8344
na shi 	那時	c=1 d=1 t=8405
na shi hou 	那時候	c=1 d=1 t=8547
na ta 	那他	c=1 d=1 t=9778
na tian 	那天	c=1 d=1 t=9592
na wo 	拿我	c=2 d=1.99501 t=118
na wo 	那我	c=1 d=1 t=11957
na xie 	哪些	c=8 d=1.00006 t=13480
na xie 	那些	c=7 d=1 t=13479
na xie ren 	那些人	c=1 d=1 t=12040
na yi 	哪一	c=0 d=0.1 t=8793
na yi bu 	那一步	c=1 d=1 t=1214
na yi ge shi 	那一個是	c=1 d=1 t=11767
na yi hang 	哪一行	c=1 d=1 t=8794
na zhe 	拿着	c=2 d=1.97531 t=5028
na zhong 	那種	c=1 d=1 t=12200
nai 	乃	c=1 d=1 t=9916
nai e 	乃哦	c=1 d=1 t=4722
nai niu 	奶牛	c=2 d=1.24414 t=4239
nan 	男	c=2 d=1.22993 t=13017
nan 	難	c=2 d=1.00032 t=9714
nan du 	難度	c=3 d=1 t=13105
nan fang 	男方	c=1 d=1 t=8933
nan gao 	難搞	c=0 d=0.1 t=3868
nan hai 	男孩	c=3 d=2.83815 t=7109
nan jing 	南京	c=1 d=1 t=11385
nan kai 	南開	c=1 d=1 t=11389
nan ou 	南歐	c=0 d=0.1 t=815
nan ou jiao ao 	南歐驕傲	c=1 d=1 t=816
nan shou 	難受	c=1 d=1 t=11684
nan ti 	難題	c=0 d=0.1 t=577
nan yi 	難以	c=7 d=1.4378 t=7535
nao dai 	腦袋	c=1 d=1 t=13050
nao dong 	腦洞	c=1 d=1 t=3437
nao hai zhong 	腦海中	c=1 d=1 t=1976
nao zi 	腦子	c=0 d=0.1 t=1935
ne 	呢	c=17 d=1.00428 t=13605
nei 	內	c=2 d=1.06457 t=8086
nei bu 	內部	c=2 d=1 t=13363
nei cun 	內存	c=1 d=1 t=6833
nei de 	內的	c=2 d=1 t=10504
nei lian 	內斂	c=1 d=1 t=3055
nei mu 	內幕	c=1 d=1 t=11490
nei rong 	內容	c=40 d=1.99964 t=13545
nei xiang 	內向	c=7 d=0.737918 t=13574
nei xiang ang 	內向昂	c=1 d=1 t=10452
nei xiang de 	內向的	c=1 d=1 t=248
nei xiang zhe 	內向者	c=1 d=1 t=13575
nei xin 	內心	c=3 d=1 t=7263
nei yi 	內衣	c=1 d=1 t=12314
nei yin 	內因	c=1 d=1 t=10457
nei zai dong ji 	内在动机	c=1 d=1 t=2048
nen 	嫩	c=1 d=1 t=868
neng 	能	c=20 d=1.00018 t=13855
neng cha 	能查	c=1 d=1 t=1491
neng dong 	能動	c=3 d=1 t=6006
neng gou 	能夠	c=1 d=0.1 t=7577
neng jie shou 	能接受	c=1 d=1 t=13312
neng kan 	能看	c=1 d=1 t=3719
neng kan qing chu 	能看清楚	c=1 d=1 t=1608
neng li 	能力	c=6 d=1 t=11626
neng yong 	能用	c=1 d=1 t=11808
ni 	你	c=62 d=0.304945 t=13580
ni cai 	尼采	c=1 d=1 t=3494
ni cheng 	昵稱	c=4 d=1.31192 t=12678
ni dang ran 	你當然	c=1 d=1 t=12204
ni de 	你的	c=26 d=1.03221 t=13436
ni gen 	你跟	c=1 d=1 t=12137
ni hai you mei you 	你還有沒有	c=1 d=1 t=12332
ni hao 	你好	c=1 d=1 t=10138
ni hui 	你會	c=1 d=1 t=5574
ni jiu 	你就	c=1 d=1 t=5594
ni jue de 	你覺得	c=1 d=1 t=13059
ni kan wan 	你看完	c=1 d=1 t=10702
ni ke neng 	你可能	c=1 d=1 t=9160
ni ke yi 	你可以	c=5 d=2.22811 t=6773
ni lai 	你來	c=1 d=1 t=8506
ni sha shi hou 	你啥時候	c=1 d=1 t=1378
ni shang 	逆商	c=1 d=1 t=12116
ni shi bu shi 	你是不是	c=1 d=1 t=1766
ni wo 	你我	c=2 d=1 t=9209
ni xian zai 	你現在	c=2 d=1 t=13311
ni xiang ge 	你想個	c=1 d=1 t=3865
ni xu yao 	你需要	c=1 d=1 t=11161
ni xuan ze de 	你選擇的	c=1 d=1 t=1313
ni ye 	你也	c=1 d=1 t=7831
ni yi ban 	你一般	c=1 d=1 t=5283
ni yi ji 	你以及	c=1 d=1 t=11061
ni ying gai 	你應該	c=1 d=1 t=5029
ni yong 	你用	c=1 d=1 t=11783
ni yong yuan 	你永遠	c=1 d=1 t=5400
ni zai 	你在	c=2 d=1.00013 t=5339
ni zhe ge 	你這個	c=1 d=1 t=5295
ni zhe hua 	你這話	c=1 d=1 t=5316
ni zhe me 	你這麼	c=1 d=1 t=13522
ni zi ji 	你自己	c=2 d=1.03688 t=9867
nian 	年	c=7 d=1.08973 t=8985
nian bao 	年報	c=2 d=1.91547 t=6899
nian bao zhong 	年報中	c=1 d=1 t=6866
nian du 	年度	c=1 d=1 t=6894
nian fen 	年份	c=1 d=1 t=1605
nian hui 	年會	c=2 d=1 t=8696
nian ji 	年紀	c=1 d=1 t=8298
nian ling 	年齡	c=12 d=9.66665 t=12935
nian qing 	年輕	c=2 d=1.00036 t=10002
nian qing na ge 	年輕那個	c=1 d=1 t=8876
niao 	鳥	c=2 d=1 t=12946
nie die 	躡蹀	c=1 d=1 t=5294
nin 	您	c=1 d=1 t=4101
ning 	擰	c=1 d=1.08607 t=5613
ning luo si 	擰螺絲	c=1 d=1 t=5584
niu dun 	牛頓	c=1 d=1 t=6175
niu ren 	牛人	c=1 d=1 t=13624
nu li 	努力	c=2 d=1 t=12531
nuan qi 	暖氣	c=1 d=1 t=7442
nuo 	挪	c=0 d=0.1 t=4805
nuo nuo shen zi 	挪挪身子	c=1 d=1 t=4806
nv hai 	女孩	c=2 d=1.14734 t=3448
nv zhu 	女主	c=1 d=1 t=7067
nv zhu bo 	女主播	c=1 d=1 t=8730
o 	哦	c=3 d=0.164336 t=13749
o dui le 	哦對了	c=1 d=1 t=13696
o shi 	哦是	c=1 d=1 t=12970
ou 	偶	c=0 d=0.100067 t=9473
ou er 	偶爾	c=1 d=1 t=3175
ou na ge 	偶那個	c=1 d=1 t=9474
ou yang 	歐陽	c=2 d=1.99501 t=9325
pa 	怕	c=1 d=1 t=2957
pa ka 	帕卡	c=1 d=1 t=5740
pai 	拍	c=0 d=0.1 t=9986
pai 	派	c=1 d=1 t=10193
pai ban 	排版	c=1 d=1 t=2740
pai chu 	排除	c=1 d=1 t=3721
pai de 	拍的	c=1 d=1 t=6321
pai dui 	排隊	c=1 d=1 t=9025
pai dui 	派對	c=2 d=1 t=9024
pai lie 	排列	c=1 d=1 t=3307
pai ming 	排名	c=2 d=1.0058 t=12411
pai pai 	拍拍	c=1 d=1 t=3558
pai qi 	排期	c=1 d=1 t=2154
pai xu 	排序	c=1 d=1 t=8472
pai yi pai 	拍一拍	c=2 d=1.99005 t=9989
pan duan 	判斷	c=2 d=1 t=11485
pan gu 	盤古	c=1 d=1 t=4437
pao 	拋	c=1 d=1 t=9664
pao 	跑	c=0 d=0.1 t=631
pao chu lai 	跑出來	c=1 d=1 t=9663
pao kai 	拋開	c=1 d=1 t=5741
pao yi quan 	跑一圈	c=1 d=1 t=632
pei 	陪	c=1 d=1 t=9235
pei se 	配色	c=1 d=1 t=1314
pei se fang an 	配色方案	c=1 d=1 t=1312
pei zhi 	配置	c=10 d=1.12505 t=11862
pei zhi wan 	配置萬	c=1 d=1 t=11863
peng 	彭	c=2 d=1.50409 t=11285
peng 	芃	c=2 d=1.99501 t=3153
peng 	鵬	c=1 d=1 t=3584
peng you 	朋友	c=9 d=1.00055 t=12321
peng you quan 	朋友圈	c=1 d=1 t=2749
peng zhuang 	碰撞	c=1 d=1 t=12856
pi 	批	c=1 d=1 t=2948
pi 	皮	c=1 d=1 t=12804
pi fu 	皮膚	c=8 d=2.30457 t=1319
pi liang 	批量	c=1 d=1 t=2023
pi pei 	匹配	c=2 d=1.55711 t=11407
pi qi 	脾氣	c=4 d=1.95265 t=10476
pi shi 	屁事	c=1 d=1 t=3975
pian 	偏	c=2 d=1 t=7230
pian 	片	c=2 d=1.49411 t=7443
pian 	篇	c=1 d=1 t=7303
pian duan 	片段	c=1 d=1 t=7481
pian hao 	偏好	c=6 d=1.00004 t=11745
pian zhi 	偏執	c=2 d=1.20701 t=9791
piao 	瓢	c=1 d=1 t=107
pie jian 	瞥見	c=1 d=1 t=2608
pin 	品	c=2 d=1 t=12264
pin 	拼	c=1 d=1 t=1499
pin ci 	頻次	c=1 d=1.09608 t=11373
pin cuo 	拼錯	c=1 d=1 t=1498
pin lv 	頻率	c=3 d=1 t=11251
pin yin 	拼音	c=5 d=1.21321 t=1530
ping 	平	c=1 d=0.1 t=11556
ping bi 	屏蔽	c=2 d=1 t=11709
ping chang 	平常	c=1 d=1 t=13040
ping dan 	平淡	c=1 d=1 t=12065
ping gu 	評估	c=2 d=1 t=13742
ping guo 	蘋果	c=3 d=1.00527 t=13441
ping heng 	平衡	c=1 d=1 t=13137
ping jia 	評價	c=5 d=1 t=11457
ping jing qi 	瓶颈期	c=1 d=1 t=4006
ping mu 	屏幕	c=1 d=1 t=1912
ping shi 	平時	c=1 d=1 t=3121
ping tai 	平臺	c=1 d=0.131587 t=8710
ping tai shang 	平臺上	c=1 d=1 t=8711
ping xin 	憑心	c=0 d=0.1 t=9559
ping xin er lun 	憑心而論	c=1 d=1 t=9560
po qie 	迫切	c=1 d=1 t=7348
pou xi 	剖析	c=1 d=1 t=5124
pu 	噗	c=2 d=1.00613 t=12754
pu luo 	普羅	c=1 d=1 t=1585
pu su 	蒲素	c=8 d=1.46752 t=13875
pu tong 	普通	c=2 d=1 t=6282
pu tong de 	普通的	c=1 d=1 t=8366
pu tong ren 	普通人	c=1 d=1 t=5887
qi 	企	c=0 d=0.1 t=12401
qi 	其	c=2 d=1.7827 t=11474
qi 	期	c=9 d=2.78275 t=13528
qi 	起	c=1 d=1 t=4922
qi cao 	起草	c=1 d=1 t=5929
qi cha cha 	企查查	c=1 d=1 t=12402
qi chuang 	起牀	c=1 d=1 t=12349
qi ci 	其次	c=1 d=1 t=5653
qi dai 	期待	c=3 d=1 t=11677
qi dian 	起點	c=2 d=1.01405 t=4354
qi fa 	啓發	c=6 d=1 t=12797
qi ge 	七個	c=0 d=0.1 t=10322
qi guai 	奇怪	c=1 d=1 t=3924
qi guan yan 	妻管嚴	c=5 d=2.19363 t=9809
qi guan yan 	氣管炎	c=1 d=1 t=8841
qi kan 	期刊	c=19 d=3.13049 t=11510
qi lai 	起來	c=2 d=1 t=10937
qi lai le 	起來了	c=1 d=1 t=10459
qi le 	起了	c=0 d=0.1 t=8343
qi shi 	其實	c=5 d=1.01031 t=12681
qi ta 	其他	c=17 d=1.4014 t=11924
qi ta de 	其他的	c=1 d=1 t=1509
qi ta en 	其他恩	c=1 d=1 t=2094
qi ta ren 	其他人	c=3 d=1.1367 t=13025
qi tian 	七天	c=1 d=1 t=10116
qi xi 	氣息	c=1 d=1 t=3344
qi xie 	器械	c=1 d=1 t=8666
qi xing 	騎行	c=1 d=1 t=9332
qi ye 	企業	c=5 d=1.09823 t=11580
qi ye jing zheng qing bao 	企業競爭情報	c=1 d=1 t=11576
qi yong 	啓用	c=1 d=1 t=2534
qi yu 	其餘	c=2 d=1.96079 t=9279
qi zhong 	其中	c=2 d=1 t=9971
qia dang 	恰當	c=0 d=0.1 t=9143
qia feng 	恰逢	c=1 d=1 t=4634
qia hao 	恰好	c=1 d=1 t=8860
qian 	前	c=3 d=1 t=11367
qian 	千	c=1 d=1 t=12806
qian ceng 	淺層	c=1 d=1 t=4034
qian fang 	前方	c=3 d=1 t=9612
qian hou 	前後	c=1 d=1 t=10373
qian jing 	前景	c=1 d=1 t=1005
qian mian 	前面	c=1 d=1 t=10097
qian mu 	钱穆	c=1 d=1 t=775
qian nv you 	前女友	c=1 d=1 t=6982
qian shi 	前十	c=1 d=1 t=11379
qian tai 	前臺	c=2 d=1.00004 t=10601
qian ti 	前提	c=2 d=1 t=11794
qian yan 	前沿	c=1 d=1 t=5814
qian ye 	千葉	c=1 d=1 t=12805
qian yi 	遷移	c=1 d=1 t=4041
qian zi wen 	千字文	c=1 d=1 t=7659
qiang 	強	c=3 d=1 t=5717
qiang diao 	強調	c=0 d=0.1 t=5511
qiang diao le 	強調了	c=1 d=1 t=5512
qiang lie 	強烈	c=1 d=1 t=7225
qiang xing 	強行	c=1 d=1 t=2081
qiao duo tian gong 	巧奪天工	c=1 d=1 t=3477
qiao qiao 	悄悄	c=1 d=1 t=12519
qie 	且	c=6 d=1.23015 t=8867
qie 	切	c=1 d=1 t=4213
qin he 	親和	c=3 d=1.75201 t=13858
qin he de 	親和的	c=1 d=1 t=10675
qin huang dao 	秦皇島	c=1 d=1 t=6086
qin kuai 	勤快	c=2 d=1.956 t=8422
qin qi 	親戚	c=1 d=1 t=8008
qin qie de 	親切的	c=1 d=1 t=3353
qing 	清	c=5 d=1.00265 t=12350
qing bao 	情報	c=9 d=1.95697 t=12376
qing bao fen xi 	情报分析	c=2 d=1.97045 t=12385
qing bao xue 	情報學	c=5 d=2.81538 t=11349
qing bu yao 	請不要	c=1 d=1 t=10140
qing chu 	清楚	c=3 d=1 t=10188
qing chu 	清除	c=2 d=1.52466 t=1956
qing chun qi 	青春期	c=1 d=1 t=5325
qing dan 	清單	c=7 d=1.2285 t=13714
qing diao 	情調	c=0 d=0.1 t=5510
qing diao le 	情調了	c=1 d=1 t=5511
qing hua 	清華	c=5 d=1 t=13762
qing hua da xue 	清華大學	c=2 d=1 t=8308
qing jiao 	請教	c=2 d=1 t=12177
qing jing 	情境	c=26 d=1.34366 t=3984
qing jing 	情景	c=0 d=0.1 t=226
qing jing li 	情境裏	c=1 d=1 t=388
qing jing yue shu li 	情境約束力	c=1 d=1 t=261
qing kuang 	情況	c=4 d=1 t=11249
qing kuang xia 	情況下	c=3 d=1 t=11127
qing lv 	情侶	c=2 d=1 t=13812
qing nian 	青年	c=4 d=1.49164 t=13362
qing qing 	輕輕	c=1 d=1 t=3023
qing qing song song 	輕輕鬆鬆	c=2 d=1.93707 t=8567
qing qiu 	請求	c=1 d=1 t=6876
qing ting 	傾聽	c=1 d=1 t=9428
qing xi 	清晰	c=3 d=1 t=13453
qing xi du 	清晰度	c=1 d=1 t=13118
qing xiang 	傾向	c=2 d=1 t=11181
qing xing 	清醒	c=1 d=1 t=4774
qing xu 	情緒	c=9 d=1.59532 t=10669
qiu 	求	c=2 d=1.98511 t=13148
qiu 	球	c=1 d=1 t=13140
qiu jun 	邱钧	c=0 d=0.1 t=11556
qiu jun ping 	邱钧平	c=1 d=1 t=11557
qiu zhi 	求知	c=1 d=1 t=9363
qiu zhi ruo ke 	求知若渴	c=2 d=1.93707 t=3989
qu 	去	c=16 d=1.45174 t=12786
qu 	取	c=2 d=1.06111 t=7239
qu ba 	去吧	c=2 d=1.99501 t=7622
qu bie 	區別	c=1 d=1 t=8894
qu dao 	渠道	c=1 d=1 t=8024
qu fa hu shang 	取法乎上	c=1 d=1 t=777
qu kuai 	區塊	c=1 d=1 t=8107
qu na er 	去哪兒	c=0 d=0.1 t=2642
qu shi 	趨勢	c=3 d=1 t=12925
qu ta ma 	去他媽	c=1 d=1 t=10654
qu xiang 	趨向	c=1 d=1 t=6883
quan 	全	c=3 d=1.00468 t=12679
quan dou 	全都	c=1 d=1 t=3598
quan guo 	全國	c=1 d=1 t=1390
quan jiao 	全角	c=4 d=1.992 t=1326
quan ju 	全局	c=6 d=1.94852 t=13297
quan ju ren shi 	全局認識	c=1 d=1 t=13272
quan ming 	全名	c=1 d=1 t=12397
quan tui 	勸退	c=1 d=1 t=9770
quan xian 	權限	c=3 d=1.9741 t=4309
quan zhong 	權重	c=3 d=2.32892 t=716
que 	卻	c=5 d=1.8964 t=9071
que 	缺	c=5 d=1 t=12029
que 	雀	c=1 d=1 t=3692
que bao 	確保	c=1 d=1 t=7854
que dian 	缺點	c=0 d=0.1 t=9486
que dian le 	缺點了	c=1 d=1 t=9487
que ding 	確定	c=5 d=1 t=12661
que fa 	缺乏	c=5 d=1.01083 t=13836
que han 	缺憾	c=1 d=1 t=11413
que ren 	確認	c=1 d=1 t=13876
que ren yi xia 	確認一下	c=1 d=1 t=11793
que shi 	確實	c=3 d=1.85214 t=5297
que xian 	缺陷	c=2 d=1 t=7020
que yin wei 	卻因爲	c=1 d=1 t=8909
qun 	羣	c=6 d=1.62272 t=13510
qun li 	羣裏	c=1 d=1 t=12651
qun liao 	羣聊	c=1 d=1.08694 t=10152
qun liao ren shu 	羣聊人數	c=1 d=1 t=10125
ran 	然	c=1 d=1 t=1350
ran er 	然而	c=6 d=1.13534 t=11193
ran hou 	然後	c=9 d=1.05813 t=12666
ran hou shuo 	然後說	c=1 d=1 t=11768
rang 	讓	c=3 d=1.2166 t=7027
rang er 	瓤兒	c=0 d=0.1 t=5326
rang er ni 	瓤兒你	c=1 d=1 t=5327
rang ni 	讓你	c=6 d=1 t=10858
rang ren 	讓人	c=3 d=1.01234 t=10478
rang ta 	讓他	c=1 d=1 t=522
rang wo 	讓我	c=9 d=1.22427 t=9291
rang wo men 	讓我們	c=1 d=1 t=12811
rao 	繞	c=0 d=0.100001 t=13533
rao bu guo 	繞不過	c=1 d=1 t=13534
rao le 	饒了	c=2 d=1.89137 t=11222
rao le yi xie wan lu 	繞了一些彎路	c=1 d=1 t=11200
re 	熱	c=1 d=1 t=12382
re ai 	熱愛	c=1 d=1 t=9426
re luo 	熱絡	c=1 d=1 t=9860
re men 	熱門	c=2 d=1.956 t=8102
re nun shi 	熱嫩是	c=1 d=1 t=226
re xin 	熱心	c=2 d=1.94176 t=9752
ren 	人	c=47 d=1.10191 t=13824
ren 	仁	c=1 d=1 t=13569
ren 	任	c=1 d=1 t=6177
ren 	刃	c=1 d=1 t=7372
ren 	忍	c=1 d=1 t=2755
ren de 	人的	c=3 d=1.0007 t=7744
ren ge 	人格	c=9 d=1 t=12459
ren ge xin li xue 	人格心理学	c=1 d=1 t=4231
ren gong 	人工	c=1 d=1 t=7601
ren gong zhi neng 	人工智能	c=1 d=1 t=8097
ren he 	人和	c=2 d=1.83946 t=304
ren hen duo 	人很多	c=1 d=1 t=3080
ren men 	人們	c=4 d=1 t=12072
ren ming 	人名	c=2 d=1.53259 t=1732
ren ren 	人人	c=1 d=1 t=5048
ren sheng 	人生	c=11 d=1.0246 t=12696
ren sheng fa zhan 	人生發展	c=1 d=1 t=734
ren sheng zhou qi 	人生週期	c=1 d=1 t=6958
ren sheng zi ben 	人生資本	c=2 d=1 t=9606
ren shi 	認識	c=7 d=1.10191 t=13634
ren shi le 	認識了	c=1 d=1 t=13635
ren shou 	忍受	c=2 d=1.17728 t=7046
ren shu 	人數	c=3 d=1.02149 t=13250
ren wei 	認爲	c=0 d=0.1 t=5709
ren wu 	人物	c=2 d=1.29083 t=10510
ren wu 	任務	c=4 d=1.00025 t=11902
ren xiang na ge 	人想那個	c=1 d=1 t=10022
ren xing 	人性	c=13 d=1 t=13579
ren xing mo fang 	人性模仿	c=1 d=1 t=310
ren xing xi tong 	人性系統	c=1 d=1 t=9818
ren yan 	人眼	c=0 d=0.1 t=3769
ren yan de 	人眼的	c=1 d=1 t=3770
ren yi 	任意	c=3 d=1 t=10249
ren yu 	人魚	c=3 d=1.99105 t=438
ren yu qing jing 	人與情景	c=1 d=1 t=227
ren zai 	人在	c=1 d=1 t=387
ren zhen 	認真	c=1 d=1 t=5773
ren zhi 	認知	c=4 d=1 t=13263
ren zhi neng li 	認知能力	c=1 d=1 t=364
reng 	仍	c=1 d=1.0038 t=7974
reng bu zu 	仍不足	c=1 d=1 t=7273
reng jiu 	仍舊	c=5 d=1 t=13815
reng jue de 	仍覺得	c=1 d=1 t=7012
reng ran 	仍然	c=3 d=1.9937 t=8906
ri 	日	c=2 d=1 t=13542
ri chang 	日常	c=1 d=1 t=2978
ri cheng 	日程	c=2 d=1.10699 t=13884
ri li 	日曆	c=2 d=1.956 t=13442
ri qi 	日期	c=5 d=1.79453 t=3551
ri zhi 	日誌	c=1 d=1 t=11098
rong cuo 	容錯	c=1 d=1.04868 t=8147
rong cuo lv 	容錯率	c=1 d=1 t=8004
rong ge 	榮格	c=1 d=1 t=1581
rong ruo 	容若	c=1 d=1 t=8003
rong yao 	榮耀	c=1 d=1 t=5053
rong yi 	容易	c=6 d=1.00961 t=13090
rong yi liang hua 	容易量化	c=1 d=1 t=7531
ru 	入	c=1 d=1 t=8274
ru 	如	c=2 d=1 t=13448
ru ci 	如此	c=5 d=1.00021 t=10842
ru guo 	如果	c=20 d=1.07521 t=12732
ru guo shi 	如果是	c=1 d=1 t=10316
ru he 	如何	c=41 d=3.84903 t=13754
ru keng 	入坑	c=1 d=1 t=1381
ru keng 	如坑	c=1 d=1 t=1380
ru kou 	入口	c=3 d=2.16893 t=5114
ru men 	入門	c=2 d=1.01887 t=7650
ru shang 	如上	c=1 d=1 t=11584
ru shou 	入手	c=1 d=1 t=5899
ru tong 	如同	c=1 d=1 t=5748
ruan jian 	軟件	c=24 d=1.30837 t=13558
ruan jian de 	軟件的	c=1 d=1 t=7917
ruan jian li 	軟件裏	c=1 d=1 t=1921
rui 	瑞	c=1 d=1 t=6941
rui 	睿	c=2 d=1 t=12234
san bo 	散播	c=1 d=1 t=13648
san ci 	三次	c=1 d=1 t=10147
san dian 	三點	c=1 d=1 t=9825
san fa 	散發	c=1 d=1 t=8773
san ge 	三個	c=4 d=1.7686 t=10176
san ji 	三級	c=2 d=1.95123 t=7891
san jia 	三家	c=0 d=0.1 t=10824
san jia ren 	三家人	c=1 d=1 t=10825
san jiao xing 	三角形	c=1 d=1 t=3854
san kou 	三口	c=0 d=0.1 t=10823
san kou ren 	三口人	c=1 d=1 t=10824
san luo 	散落	c=1 d=1 t=11049
san nian 	三年	c=4 d=1 t=12694
san qi 	三期	c=3 d=1.03512 t=4245
san tian 	三天	c=3 d=1.01167 t=3700
san zhong 	三種	c=1 d=1.03697 t=428
san zhong guan xi 	三種關係	c=1 d=1 t=230
sang zi 	嗓子	c=1 d=1 t=13699
sao ma 	扫马	c=1 d=1 t=11789
sao ma 	掃碼	c=1 d=1 t=11790
sao rao 	騷擾	c=1 d=0.978095 t=10158
se 	色	c=1 d=1 t=3277
sen 	森	c=1 d=0.1 t=8854
sha 	啥	c=1 d=1 t=9528
sha ming zi 	啥名字	c=1 d=1 t=7374
sha shi bi ya 	莎士比亞	c=1 d=1 t=6173
